INFO_TIME,COUNTY_ID,COUNTY_ID_NM,TOWN_ID,TOWN_ID_NM,V_ID,V_ID_NM,fld0101,fld0201,fld0301,fld0401
╕ъо╞о╔╢б,┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,дс╝╞,дHдf╝╞,иkй╩дHдf╝╞,дkй╩дHдf╝╞
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-034","лnкFи╜",617,2208,1150,1058
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-014","лn┐│и╜",1578,5681,2812,2869
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-026","о╢┐│и╜",943,3123,1584,1539
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-032","пBж`и╜",759,2804,1445,1359
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-025","▒[╢ои╜",812,2864,1492,1372
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-010","┤fи╙и╜",2245,6554,3178,3376
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-029","┤ЄдЇи╜",408,1462,792,670
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-012","╖sе═и╜",1668,5251,2588,2663
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-005","╖s┐│и╜",312,965,485,480
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-015","╖╜╝ци╜",572,2152,1127,1025
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-021","╖╛иmи╜",789,2699,1354,1345
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-024","╕Uж~и╜",1261,4181,2114,2067
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-009","╛дй·и╜",793,2203,1107,1096
"103Y3M","10007","╣№д╞┐д","10007100","н√кL┬э","10007100-031","┬э┐│и╜",691,2401,1249,1152
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-017","дGнлз°",469,1593,847,746
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-010","дj╡╪з°",205,698,369,329
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-011","дпи╜з°",393,1389,709,680
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-008","д╙енз°",707,2461,1271,1190
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-006","е╦ддз°",652,2179,1122,1057
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-005","е╦е_з°",607,2028,1071,957
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-007","е╦лnз°",475,1709,874,835
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-016","╦|┐╝з°",623,2152,1114,1038
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-001","кFк∙з°",1243,4247,2148,2099
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-004","кoиоз°",425,1496,790,706
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-013","лnБFз°",374,1230,625,605
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-002","оHд▀з°",423,1526,796,730
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-019","░ё┴°з°",277,977,521,456
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-020","░ёЧгз°",309,1120,570,550
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-018","▒я╗ёз°",316,1062,566,496
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-014","╖sБFз°",300,1095,581,514
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-009","╕gдfз°",875,2714,1386,1328
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-003","╕qе┴з°",588,1855,933,922
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-012","┬┬БFз°",541,1815,899,916
"103Y3M","10007","╣№д╞┐д","10007150","оHд▀╢m","10007150-015","├╣нэз°",489,1647,856,791
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-003","б╜дlз°",392,1477,779,698
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-021","дTм┘з°",451,1606,838,768
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-013","дjж│з°",420,1480,780,700
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-018","д╤▓▒з°",302,1033,547,486
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-019","д╙енз°",515,1846,976,870
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-004","еXдЇз°",299,1121,567,554
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-006","е┤╖Gз°",313,1119,587,532
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-015","е├енз°",339,1272,680,592
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-016","е├╝╓з°",265,1006,550,456
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-010","е╦б╜з°",401,1515,794,721
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-017","е█░ёз°",441,1743,920,823
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-011","жnн╫з°",571,2060,1057,1003
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-012","жш┤Єз°",591,2544,1354,1190
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-009","ид╛Ёз°",229,839,437,402
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-005","лn┤фз°",540,2034,1083,951
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-022","лn╖sз°",422,1562,834,728
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-002","оHлnз°",536,1893,971,922
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-001","оH╞Qз°",554,2023,1051,972
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-008","▒X▒[з°",352,1315,663,652
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-020","╖sдЇз°",464,1863,957,906
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-014","╖s┐│з°",137,489,267,222
"103Y3M","10007","╣№д╞┐д","10007140","оH╞Q╢m","10007140-007","┬╫┐Aз°",436,1551,856,695
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-017","дj┤Єз°",345,1149,602,547
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-015","ддйMз°",509,1741,882,859
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-010","д╕оHз°",190,690,366,324
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-008","енньз°",710,2486,1277,1209
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-006","е├рTз°",501,1910,996,914
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-007","жX┐│з°",1205,4076,2056,2020
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-014","ж╦│Єз°",396,1299,686,613
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-016","╔▄д║з°",356,1273,661,612
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-001","йMрTз°",845,2980,1532,1448
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-011","к▄┤┬з°",526,1891,989,902
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-003","░ё└Yз°",532,2061,1093,968
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-005","▒[дlз°",463,1586,810,776
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-009","▒[╕}з°",229,866,450,416
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-013","│░╣┼з°",287,964,516,448
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-012","╖s╔▄з°",380,1292,700,592
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-004","рT▒[з°",776,2847,1534,1313
"103Y3M","10007","╣№д╞┐д","10007220","░ё└Y╢m","10007220-002","┐│╣Aз°",594,2059,1082,977
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-001","дjж│и╜",463,1430,749,681
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-025","дs▒[и╜",946,3759,1955,1804
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-002","дд┐│и╜",207,603,307,296
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-029","е├жwи╜",1686,5444,2699,2745
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-011","е╔╢╢и╜",424,1534,789,745
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-008","кFе█и╜",1406,5190,2625,2565
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-006","кF▒Tи╜",1685,6290,3235,3055
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-014","к°┐│и╜",109,360,183,177
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-028","мvнэи╜",743,2898,1489,1409
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-003","мемzи╜",336,1025,526,499
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-007","оH▒[и╜",1688,5748,2894,2854
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-013","ої┐│и╜",470,1548,775,773
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-026","о№оHи╜",1077,4088,2092,1996
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-023","пєдди╜",961,3884,1993,1891
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-009","│внэи╜",209,667,369,298
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-005","│╗нэи╜",2582,9316,4691,4625
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-019","│╗╡fи╜",1207,4682,2396,2286
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-012","┤║║╓и╜",467,1370,687,683
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-017","╡ц╢щи╜",335,1240,638,602
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-018","╡єз└и╜",838,2879,1408,1471
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-027","╢@жwи╜",610,2352,1238,1114
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-004","╢╢┐│и╜",383,1080,566,514
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-010","╖sоcи╜",340,1084,572,512
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-022","╖╛сYи╜",1234,5116,2632,2484
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-021","╣∙нэи╜",1182,4862,2500,2362
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-016","┐│д╞и╜",223,775,400,375
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-024","└Yлnи╜",600,2549,1310,1239
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-020","└Y▒[и╜",738,3294,1707,1587
"103Y3M","10007","╣№д╞┐д","10007020","│└┤ф┬э","10007020-015","└sдsи╜",265,871,439,432
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-016","дTж`з°",414,1492,772,720
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-019","дT▒°з°",291,1068,574,494
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-015","дj╔▄з°",627,2320,1265,1055
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-004","дЇз└з°",469,1758,904,854
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-008","е╦нэз°",374,1098,573,525
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-006","ж`╝dз°",471,1795,958,837
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-012","жие\з°",648,2274,1225,1049
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-009","жшп`з°",699,2512,1349,1163
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-005","з|нэз°",249,847,442,405
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-014","з└нэз°",640,2147,1111,1036
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-017","кFж{з°",700,2351,1199,1152
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-003","мa╢щз°",394,1423,744,679
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-010","▒iнэз°",248,881,468,413
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-013","╡цд╜з°",297,1041,571,470
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-011","╖╦ж{з°",653,1904,978,926
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-001","╖╦нэз°",619,2202,1147,1055
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-018","║aе·з°",315,1002,533,469
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-007","╝щмvз°",304,1065,568,497
"103Y3M","10007","╣№д╞┐д","10007260","╖╦ж{╢m","10007260-002","┬┬м▄з°",445,1638,815,823
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-010","дjж╦и╜",969,3017,1547,1470
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-007","дjмЁи╜",1177,4233,2130,2103
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-022","дjоxи╜",468,1604,842,762
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-014","дддsи╜",752,2859,1485,1374
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-015","ддж╦и╜",268,1088,552,536
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-003","д╙ени╜",696,2442,1191,1251
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-008","е_╢╒и╜",472,1678,899,779
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-002","енйMи╜",271,825,414,411
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-012","е╨дди╜",295,1044,519,525
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-001","е·ени╜",456,1546,770,776
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-004","е·╡╪и╜",181,554,280,274
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-024","жш╢╒и╜",750,2698,1383,1315
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-017","жш╖╦и╜",654,2254,1153,1101
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-006","жш╝dи╜",742,2805,1432,1373
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-009","иX└Yи╜",992,3535,1809,1726
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-020","й╛─▒и╜",422,1577,791,786
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-016","кF╖╦и╜",447,1587,813,774
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-005","кF╝dи╜",1208,4335,2208,2127
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-013","кeкFи╜",612,2178,1094,1084
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-019","│╗╔▄и╜",238,803,437,366
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-011","┤Єжши╜",840,2709,1374,1335
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-018","┤ЄкFи╜",1660,5864,2951,2913
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-025","╡f▒Cи╜",560,2096,1086,1010
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-021","┘їй│и╜",249,862,456,406
"103Y3M","10007","╣№д╞┐д","10007110","╖╦┤Є┬э","10007110-023","╢¤нэи╜",458,1556,808,748
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-057","дTз°и╜",342,1371,712,659
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-002","дUб╜и╜",1975,6515,3190,3325
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-035","дjжPи╜",466,1171,597,574
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-050","дjж╦и╜",1134,3944,1976,1968
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-011","дддsи╜",349,986,490,496
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-017","ддеби╜",367,894,466,428
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-012","дде┐и╜",687,1935,935,1000
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-056","дд╔▄и╜",981,2982,1485,1497
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-024","дн┼vи╜",1659,5199,2481,2718
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-046","д╢╣╪и╜",1327,3004,1582,1422
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-001","дхд╞и╜",625,1903,909,994
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-054","д√оHи╜",924,3540,1818,1722
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-063","еjжiи╜",862,2918,1482,1436
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-071","еx╗ёи╜",1568,5259,2682,2577
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-031","енйMи╜",1555,5116,2558,2558
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-005","е┴е═и╜",658,2049,961,1088
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-019","е┴┼vи╜",496,1404,726,678
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-036","е├е═и╜",560,1462,731,731
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-013","е├║╓и╜",416,1143,590,553
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-069","е╨дди╜",268,1030,553,477
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-066","е█╡Pи╜",364,1455,762,693
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-045","е·лnи╜",648,1799,876,923
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-014","е·┤_и╜",324,958,482,476
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-015","е·╡╪и╜",369,909,453,456
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-073","жV╢зи╜",1857,5988,2866,3122
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-052","жw╖╦и╜",731,2311,1172,1139
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-040","жие\и╜",622,1831,892,939
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-051","ж╦дди╜",595,2083,1091,992
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-068","ж╦л╤и╜",287,1014,549,465
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-043","жшжwи╜",1220,3568,1714,1854
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-021","жш╢╒и╜",1443,4533,2239,2294
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-020","жш┐│и╜",1356,4110,2069,2041
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-070","з╓йxи╜",391,1321,664,657
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-033","иЎдsи╜",1061,2983,1470,1513
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-065","йM╜╒и╜",1059,3419,1729,1690
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-047","й╡ени╜",3375,10627,5207,5420
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-041","й╡йMи╜",1865,6146,3041,3105
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-022","й╛з╡и╜",524,1614,793,821
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-023","й╛┼vи╜",1278,3976,1949,2027
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-026","кFк┌и╜",1193,4150,2099,2051
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-034","кF┐│и╜",703,1856,913,943
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-025","к°╝╓и╜",493,1346,664,682
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-062","к№жiи╜",3129,9893,4904,4989
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-004","лH╕qи╜",435,1200,554,646
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-027","лnжwи╜",651,2490,1277,1213
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-028","лnм№и╜",566,2086,1071,1015
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-042","лn┐│и╜",2710,8709,4156,4553
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-039","лnЭaи╜",2943,9157,4437,4720
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-048","л╪─_и╜",961,2748,1385,1363
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-061","нXлnи╜",1007,3622,1816,1806
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-060","нX╨ди╜",307,1138,602,536
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-053","н╗дsи╜",1085,3816,1979,1837
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-032","оч╖╜и╜",875,3162,1716,1446
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-058","░ъ╕tи╜",828,2939,1508,1431
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-072","▒[ени╜",2189,6440,3096,3344
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-018","┤I╢Qи╜",378,1079,531,548
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-064","┤_┐│и╜",1655,5453,2703,2750
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-038","╡╪е_и╜",690,1826,873,953
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-037","╡╪╢зи╜",801,2220,1088,1132
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-006","╢зй·и╜",776,2262,1131,1131
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-029","█lофи╜",1172,3654,1815,1839
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-009","╖s╡╪и╜",686,2174,1064,1110
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-008","╖s┐│и╜",2068,6529,3169,3360
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-007","╕Uжwи╜",1652,5476,2590,2886
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-016","╕U╣╪и╜",402,1084,535,549
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-044","╣№жwи╜",1237,3753,1819,1934
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-055","║╓дsи╜",2455,8283,4124,4159
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-067","║╓е╨и╜",413,1552,802,750
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-049","║╓жwи╜",401,1210,608,602
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-030","┐jб╜и╜",1039,3959,1982,1977
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-003","┐│е_и╜",777,2389,1127,1262
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-010","└sдsи╜",852,2275,1090,1185
"103Y3M","10007","╣№д╞┐д","10007010","╣№д╞ел","10007010-059","─_б╜и╜",393,1501,802,699
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-018","дG┤фз°",384,1621,849,772
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-007","дTиXз°",450,1713,888,825
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-013","дTйMз°",325,1304,689,615
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-003","дj▒[з°",380,1447,773,674
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-006","д╕ддз°",384,1463,768,695
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-005","е~ддз°",374,1407,753,654
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-004","е~оHз°",441,1665,895,770
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-021","жPжwз°",710,2885,1525,1360
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-022","жш╢╒з°",618,2391,1217,1174
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-011","иqнэз°",759,3007,1547,1460
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-002","к└з└з°",450,1728,920,808
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-016","│╗╓▀з°",652,2917,1532,1385
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-014","│┴нэз°",709,2812,1485,1327
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-001","╡fк└з°",434,1697,875,822
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-009","╡f▒Cз°",759,2848,1512,1336
"103Y3M","10007","╣№д╞┐д","10007060","║╓┐│╢m","10007060-015","╖H╓▀з°",577,2375,1292,1083
